municipality_code,municipality_name,taxa_crescimento_efetivo,taxa_bruta_natalidade,prop_pop_65_mais,prop_ensino_secundario,prop_nacionalidade_estrangeira,densidade_populacional,empresas_volume_negocios,percentagem_poder_compra,coeficiente_gini,disparidade_ganho_mensal,taxa_desemprego,prop_risco_pobreza,prop_agregados_unipessoais,prop_edificios_fora_urbano,prop_mais_20min_escola,prop_mais_30min_hospital,duracao_pendulares,acessos_internet_banda_larga,valor_mediano_vendas_m2,racio_vendas_estrangeiros,taxa_esforco_arrendamento,prop_alojamentos_arrendados,prop_alojamentos_sobrelotados,prop_habitacao_social,prop_alojamentos_locais,indice_envelhecimento_edificios,prop_necessidade_reparacao,prop_reabilitacao_edificado,prop_alojamentos_vagos,prop_vagos_bom_estado,prop_alojamentos_nao_classicos,certificacao_energetica_cf,consumo_energia_eletrica,emissoes_gee_edificios,prop_sem_aquecimento,prop_ar_condicionado,emissoes_gee_transportes,prop_modo_pedonal,prop_transporte_coletivo,risco_incendio_rural,risco_inundacao,risco_galgamentos_costeiros,risco_ondas_calor,risco_ondas_frio,risco_nevao,risco_seca,risco_sismo,risco_movimento_massa,risco_tsunami
0814,Tavira,1.49,6.5,29.3,43.16,0.377,46.6,105045.4,0.242,45.2,2.3,9.13,25.23916533,27.55,43.3,67.62,2,16.15,56.74,2853,1.122522523,63.37924849,0.1072,13.0899991371127,2.385321101,39.82,883.2,9.5,41.8,10.9,71.80129,0.07,37.54592212,2186.7,7.62,34.76,40.6074726,36.59,21.1,8.2,58.478,0.222,4.609,35.68,33.333,0,100,70.346,8.832,1.027
0815,Vila do Bispo,1.89,8.5,27.6,41.96,0.511,33.8,145927.8,0.037,43.8,2.1,9.48,23.01487603,31.62,20,94.37,34,16.35,65.69,3030,1.13352791,48.44201778,0.1235,15.8511928831378,0.474656721,95.61,354.2,7.16,47.7,14.9,79.41176,1.87,46.66666667,2945.5,2.48,44.12,9.987868985,4.08,23,14.8,46.996,0,4.263,33.206,33.336,0,66.667,93.439,2.672,3.111
0816,Vila Real de Santo António,1.19,7.9,26.14,39.81,0.244,319.1,134114.8,0.167,41.9,9.1,13.16,23.66771654,26.67,21.8,39.4,95,14.16,57.29,2258,1.096411587,57.90417024,0.0709,16.9682664568581,2.32311036,25.01,753.9,7.49,11.1,14.9,85.964340000000007,0.27,44.69453376,1887.5,4.89,42.91,33.96275898,26.65,33.4,5.9,31.216,0,24.438,25,33.332,0,100,67.783,0.17,14.058
0901,Aguiar da Beira,0.45,5.1,38.46,24.52,0.023,25.8,185329.1,0.035,37.8,3.7,6.22,26.00483092,25.18,6.9,81.37,100,14.96,29.71,438,1,31.61139654,0.0294,5.35798956851588,0.159140641,2.2,682.6,11.35,28.6,21.7,63.58646,0,41.17647059,1458.1,1.69,10.62,8.724513988,4.25,17.6,11.6,71.16,0,0,75,81.386,49.966,66.667,33.333,5.956,0
0902,Almeida,-0.74,3,44.13,28.12,0.047,10.9,99525.56,0.04,37.9,7.5,6.58,20.67799353,32.51,57.9,62.21,80,16.06,33.95,335,1,22.59414226,0.0086,6.17848970251716,0.334156618,0.58,1745.2,13.51,56.3,11.3,58.89328,0,75.34246575,1616.9,1,6.6,6.064073227,15.99,22.4,9.4,72.194,0,0,100,99.999,59.328,66.667,32.781,2.701,0
0903,Celorico da Beira,0.45,5.6,35.11,28.96,0.046,26.8,141927.6,0.045,39.2,19.7,7.55,24.98100173,28.17,20.2,74.81,2,15.95,35.23,363,1,24.59949891,0.0211,6.952820148989,0.171499844,0,537.4,19.71,45.5,19.9,51.86953,0,58.82352941,1418.2,1.39,8.51,7.023767293,19.16,18.2,12.4,78.013,0,0,94.416,67.783,28.418,66.667,34.909,14.415,0
0904,Figueira de Castelo Rodrigo,-0.46,5.6,38,26.28,0.017,9.9,94624.43,0.034,40.5,1.8,8.27,28.10526316,29.14,5.6,60.61,100,13.55,32.45,240,1,26.63159626,0.0405,6.82342093130474,0.340379792,6.55,1773.4,19,0,18,48.27586,0,60,1356.2,1,7.19,9.128630705,4.86,28.2,11.2,70.639,0,0,100,99.999,29.671,66.667,35.737,8.239,0
0905,Fornos de Algodres,0.39,5.2,36.29,27.45,0.035,33.5,110879.5,0.028,39.2,5.4,6.63,27.61594203,27.88,12.9,74.85,61,16.2,32.56,291,1,25.75516694,0.0382,6.86857760951865,0.443896424,3.47,1503.8,13.18,50,16,51.9685,0,68.49315068,1292.9,1.98,12.93,7.625743645,12.55,19.2,10.9,77.547,0,0,75.69,67.115,21.456,66.667,34.382,11.886,0
0906,Gouveia,0.64,4.9,38.2,30.23,0.038,40.9,95372.09,0.081,39.1,5.5,6.84,24.84044944,28.92,19.5,77.53,0,16.1,40.41,418,1.31372549,19.35928051,0.0642,5.92635212888377,0.210268092,3.68,1383.6,12.48,0,19.9,63.47709,0.06,60.38647343,1266.8,2.3,9.05,7.978519371,10.91,17.5,13.2,83.799,0,0,91.856,66.667,44.557,66.667,34.176,16.707,0
0907,Guarda,0.09,6.8,25.26,48.6,0.064,56.2,309221,0.361,42.5,11.5,6.47,16.70128119,24.91,73.2,63.55,0,14.87,41.55,835,1,21.13487465,0.0336,7.87175572519083,0.245933317,1.21,852.7,10.92,50,11.9,63.70086,0.02,61.74582798,1317.5,14.16,7.96,6.076335878,73.86,16.6,7.1,79.756,0,0,100,85.917,64.914,66.667,34.019,14.411,0
0908,Manteigas,0.44,6.5,37.81,30.33,0.051,24.2,136284,0.02,38.1,3.3,9.12,24.12113402,31.19,12.6,29.04,56,15.21,39.63,389,1,24.85997085,0.118,5.6732223903177,1.443001443,15.94,2442.9,11.85,75,9.6,64.90566,0.14,39.64497041,1475.2,0.83,6.43,5.975794251,2.66,29.7,5,85.996,0,0,100,66.667,84.145,66.667,37.614,39.392,0
0909,Mêda,0.48,5.2,38.38,26.16,0.036,16.1,85023.61,0.03,39.9,5.3,5.66,30.72611465,32.01,12.9,62.02,100,15.73,29.89,416,1,26.51174207,0.064,6.18656355727404,0.351631178,0,1004.5,19.47,50,14.9,45.63492,0,64.44444444,1438.2,0.76,8.41,5.364910585,4.04,20.9,12.9,70.085,0,0,78.803,100,31.444,66.667,34.67,8.476,0
0910,Pinhel,-0.41,2.3,38.61,27.86,0.034,16.1,85303.4,0.052,39.1,3.8,5.48,28.41458333,28.39,64.7,67.45,58,15.71,32.24,360,1,25.57625512,0.1449,5.70545250140528,0.484496124,1.26,1303.2,17.78,0,20.5,58.83413,0,68.06722689,1472.7,2.52,9.47,6.211354694,11.38,25.5,8.9,72.739,0,0,100,100,36.681,66.667,33.569,5.085,0
0911,Sabugal,0.18,2.9,44.97,26.81,0.028,13.7,119625.2,0.069,38.7,3.3,5.78,23.69430052,34.43,8,84.33,56,16.21,30.31,289,1,20.91317749,0.0196,5.85053095572029,0,0.87,1279.1,14.09,43.8,15.3,60.51753,0.06,50.37481259,1439.5,2.93,5.55,6.812262072,9.74,22.4,9.9,77.922,0,0,100,97.632,65.153,66.667,33.003,4.135,0
0912,Seia,-0.14,6.2,34.47,32.23,0.05,49.1,253301.3,0.159,38.7,3.7,6.12,23.03470716,26.72,5.8,80.29,4,15.41,42.22,517,1,20.70360571,0.0197,6.45794698374604,0.039367865,10.09,1622.5,14.11,57.8,16.9,57.43607,0.14,68.86543536,1294.1,5.87,11.66,11.69412021,19.18,14.8,9.7,84.185,0,0,84.775,66.667,42.119,66.667,34.425,28.967,0
0913,Trancoso,1.06,4.5,36.06,30.84,0.036,23.2,158611.7,0.057,40.5,5.9,5.39,27.10536779,29.39,12.8,73.99,63,15.21,32.02,417,1,16.19286104,0.0082,5.90486604702023,0.127684272,2.47,936.5,17.79,38.1,19.6,52.0597,0,67.13286713,1496.8,2.44,7.11,3.827227993,7.67,18.4,10.5,76.867,0,0,78.041,96.34,49.111,66.667,34.671,10.055,0
0914,Vila Nova de Foz Côa,0.22,4.2,35.87,29.18,0.061,16,70503.79,0.043,42.5,6.2,6.63,30.44656489,32.1,6.6,62.06,100,15.47,35.01,414,1,14.7051796,0.0161,6.34976942178077,0,0,1137.1,14.47,64.3,13,62.84024,0,78.21782178,1501,1.98,11.56,20.11351543,5.68,24.4,12.5,72.635,0,0,88.292,100,9.96,66.667,34.053,16.836,0
1001,Alcobaça,1.07,7.5,25.96,40.04,0.127,142,320311.8,0.457,40.4,9.4,5.14,18.21288515,25.2,33.6,77.59,0,16.22,44.98,1339,1.514469453,33.09995782,0.0521,9.30679785330948,0.196106295,11.98,930.6,11.23,8,14.6,63.76503,0.14,46.35332253,1498.2,16.29,25.32,7.768336315,70.86,12.9,8.3,41.441,0,4.816,42.101,33.709,0,33.333,58.654,5.746,3.145
1002,Alvaiázere,1.93,5.5,37.06,29.96,0.112,40.4,248867.3,0.044,37.9,6.7,5.31,24.45774648,30.67,47.2,84.13,5,18.28,35.86,573,1,21.28078818,0.1402,5.24017467248908,0.544402858,2.94,1951.8,20.71,47.1,21.6,47.24473,0.16,66.66666667,1406.8,1.47,17.76,8.879184862,9.56,12.5,12.4,60.831,0,0,74.077,66.667,0.027,66.667,33.799,10.486,0
1003,Ansião,0.55,5,32.41,34.62,0.075,67.7,334843.5,0.087,39,13.4,5.4,21.7744511,26.14,5.3,83.77,0,17.66,34.91,562,1,22.5486541,0.0233,6.0436137071651,0.011636025,5.17,892.5,18.05,25.6,19.7,44.48399,0.02,53.80952381,1293.1,2.87,18.03,9.885773624,11.97,13.4,10.1,50.434,0,0,55.397,66.667,0.005,66.667,33.333,4.92,0
1004,Batalha,1.97,7,23,41.71,0.093,163.4,360001.2,0.134,41.1,11,4.82,17.34314381,21.75,19.3,84.88,0,15.33,38.7,950,1,25.5878661,0.0111,7.09138552243694,0.011899096,3.86,480.8,12.64,0,14.5,55.91837,0.01,37.28813559,1398.2,3.78,18.31,14.59220439,20.07,7.7,6.1,52.509,0,0,55.455,66.667,0.001,33.333,61.67,8.396,0
1005,Bombarral,2,5.7,27.5,38.26,0.133,156.3,287859,0.109,42.7,4,6.86,23.06445993,25.55,18.3,63.6,0,18.3,40.75,1311,1,28.44971818,0.0169,10.9591642924976,0.262434391,5.15,815,15.65,14.8,19.2,59.13771,0.13,56.05263158,1503.9,3.04,30.2,6.096866097,36.42,19.1,13.6,32.646,0,0,49.037,33.333,0,33.333,72.834,2.778,0
1006,Caldas da Rainha,1.94,7.1,25.71,46.69,0.181,215.9,233056.4,0.508,44.2,8.7,7.46,20.69565217,27.29,20.6,52.5,0,17.23,49.26,1662,1.366509751,39.71412103,0.0198,9.91918052814585,0.188083777,10.09,525,14.78,0,15.1,63.41105,0.06,47.12562101,1611.5,23.07,27.89,5.112301475,77,19,8.7,37.794,0,5.943,41.046,33.333,0,33.333,59.441,6.816,2.484
1007,Castanheira de Pêra,1.68,6.2,38.3,27.36,0.078,41.3,139741.7,0.018,37,7.7,7.63,23.36193029,31.15,49.5,100,100,16.91,37.8,430,1,37.0785425,0.0349,7.5809199318569,0.593251761,6.44,1142.6,22.92,83.3,17.4,48.92704,0.08,73.7704918,1340.3,0.94,12.52,10.73253833,2.48,16.3,10.8,84.183,0,0,75,66.667,38.639,66.667,33.333,19.879,0
1008,Figueiró dos Vinhos,1.04,5.5,35.18,30.65,0.082,30.7,142685.2,0.036,38.3,2.4,6.45,24.20092379,30.92,72.7,62.93,77,16.45,37.26,595,1.137931034,36.34285714,0.0212,5.85738539898132,0.180433039,3.55,1261.4,23.24,0,18.3,43.67301,0.04,63.10679612,1425.9,1.31,17.78,12.26655348,5.9,13.5,10.4,89.523,0,0,75,66.667,13.662,66.667,33.333,24.112,0
1009,Leiria,1.64,8,22.27,48.02,0.138,240.7,382438.3,1.302,42.9,9.9,4.87,15.95803357,24.03,3.9,73.17,0,15.71,43.24,1486,1.050139276,32.22878457,0.0572,8.78605745852055,0.156721616,1.95,468.7,9.44,28,11.4,66.25094,0.04,36.4224772,1403,48.07,20.2,10.39466262,234.61,10.6,7,41.215,0,1.102,46.331,66.513,0,34.586,49.316,3.773,1.254
1010,Marinha Grande,1.84,7.2,23.3,45.89,0.176,223.1,389703.4,0.348,40.8,14,6.47,15.58942632,24.63,7.5,38.79,0,14.39,44.61,1186,0.995567376,26.8658086,0.0526,8.60696517412935,1.26233647,5.44,563.9,9.68,10,13.9,68.99935,0.21,73.46938776,1386.3,10.58,22.83,7.375621891,36.2,12.4,4.7,57.413,0,5.296,31.788,66.287,0,33.333,63.497,0.064,2.694
1011,Nazaré,1,8.6,26.21,39.04,0.18,192.4,127554.5,0.13,42,10.7,8.01,21.7465035,25.67,3.8,44.98,1,15.82,57.88,2559,1.183984747,48.11077197,0.0249,12.4778618579938,0.62193605,52.62,820,12.7,28.9,10.4,65.73427,0.04,40.92741935,1648.5,5.34,42.55,4.991144743,23.38,20,8.3,37.812,0,11.035,27.483,33.333,0,33.333,59.414,3.514,8.963
1012,Óbidos,3.15,6,26.74,41.29,0.153,96.9,202149,0.102,44,6.4,6.07,20.23439878,24.34,21.9,88.34,1,17.63,47.71,1914,1.287025704,37.4418505,0.0277,9.31199334857617,0.13293453,45.45,427.8,8.62,4.3,11.3,66.44231,0.13,45.59139785,2154,4.06,27.48,5.321139056,32.76,10,10.2,35.428,0,12.861,31.344,33.333,0,33.333,55.141,3.605,6.565
1013,Pedrógão Grande,2.48,6,35.52,29.97,0.236,28.9,101778.8,0.024,38.8,0.3,8.44,25.55575221,31.76,53.5,100,100,16.02,39.56,582,1.485900217,37.43623284,0.0373,7.55584756898817,0.699105145,2.89,854.6,11.76,62.5,11,61.32316,0.15,66.66666667,1629.8,0.63,13.99,13.33771353,3.04,16.4,11.5,84.175,0,0,75,66.667,6.434,66.667,33.538,6.848,0
1014,Peniche,0.86,7.6,26.07,38.15,0.138,358.4,193651.5,0.225,41.9,6.1,7.05,21.13343558,26.3,5.9,57.17,0,16.34,55.44,1810,1.180730102,37.37676311,0.0992,12.1010395768739,2.751997045,34.94,520,9.06,24.6,9.5,68.68588,0.51,54.70737913,1539.3,7.73,48.34,2.626299471,30.1,23.1,8,25.053,0,22.405,25,34.015,0,33.333,41.809,0.245,17.256
1015,Pombal,1.05,6.9,28.98,35.94,0.098,84,326116,0.412,39.4,9.8,4.52,19.48548278,25.25,23,77.76,0,16.91,39.19,1031,1.330188679,28.20090325,0.0482,6.92499520429694,0.401570851,1.66,767.4,12.03,0,16.1,55.73021,0.03,44.5320197,1440.3,12.64,18.21,7.78342605,108.15,12,10.2,49.163,0.142,0.972,45.431,66.667,0.003,49.489,46.167,4.699,0.503
1016,Porto de Mós,1.29,8.2,24.97,38.18,0.095,92.8,290974.8,0.186,39.1,10,4.29,17.0728022,24.14,8.8,67.96,1,16.34,39.99,833,1,24.56510824,0.0191,8.03147908581285,0.053378069,4.23,935.3,11.26,29.4,15.1,61.72032,0.07,65.28189911,1399.3,4.45,19.63,10.95299698,20.14,10.6,9.8,61.209,0,0,54.797,47.855,0.152,33.333,67.191,13.139,0
1101,Alenquer,2.36,9,20.22,43.5,0.15,162.6,318818.7,0.396,41.5,9.5,7.15,17.17241379,22.06,37.5,85.54,0,22.98,38.97,1534,1,36.20776494,0.0155,12.8359941944847,0.08105802,1.97,1496.8,10.18,13.2,14.7,65.41895,0.1,79.3867121,1178.5,8.93,32.4,18.86792453,62.92,12.6,17.1,38.79,0.618,1.094,52.286,33.333,0,33.333,96.256,7.307,5.412
1102,Arruda dos Vinhos,2.77,8,19.4,49.69,0.088,202.1,264354.2,0.148,46,6.9,5.31,15.07381776,21.65,32.8,71.37,0,23.39,36.74,1780,1,34.08053613,0.0227,12.1670130360853,1.031866464,0.77,716,9.75,0,12.3,63.33739,0.04,47.5,1347.3,2.92,29.85,22.65255998,15.62,13.6,11.9,43.454,0,0,47.035,33.333,0,33.333,100,9.91,0
1103,Azambuja,2.23,7.7,23.56,40.53,0.116,89.3,1083212,0.222,39.8,0.8,7.35,16.46002621,25.56,30.6,71.66,0,23.65,38.5,1329,1,34.06848208,0.0473,13.2716790775882,0.653266332,1.68,819.2,14.17,12.5,17.4,55.6142,0.49,72.72727273,1260.7,4.45,26.39,20.89839058,70.37,17.3,19.1,33.622,15.685,14.361,66.27,33.333,0,33.333,93.946,2.1,24.766
1104,Cadaval,1.89,5.4,30.13,34.36,0.067,84.1,266259,0.102,41.1,9.3,6.38,21.48233216,25.44,12.7,80.96,4,20.46,41.4,1080,1,28.65963484,0.0225,8.68290895768455,0.101844517,5.06,946.6,10.69,4.5,14.5,66.04215,0.02,48.02431611,1529.5,2.6,24.14,9.910239971,11.05,14.4,14.2,46.364,0,0,53.736,33.333,0,33.333,69.045,7.754,0
1105,Cascais,1.22,7.8,22.63,62.92,0.253,2282.7,218895.2,2.427,51.8,2.4,8.28,16.48906174,27.09,1.7,20.44,0,23.94,49.04,4053,1.378551318,72.08025812,0.0512,14.6498583241774,2.512517234,14.07,375.7,9.7,1.1,10.1,81.97732,0,58.14552479,1559.2,62.81,29.19,17.3075811,347.44,12.4,17.8,26.302,0,3.315,25.001,33.333,0,33.333,76.123,4.183,3.233
1106,Lisboa,1.51,10.1,23.41,64.87,0.352,5754.5,909609.4,9.666,54.3,10.6,8.43,16.40495137,35.24,0.4,3.61,0,22.26,57.86,4340,1.47404674,76.67685129,0.0806,14.801441060303,7.763135615,34.94,3614.3,9.03,88.9,14.9,85.87166,0.04,73.31982127,1328.4,246.16,30.38,20.978004,939.17,20.7,27.5,7.403,0.005,2.147,25,28.75,0,33.333,81.073,2.813,5.869
1107,Loures,1.35,11.1,21.98,49.97,0.247,1254.9,379370.2,1.961,45.8,7.6,9.11,16.95163807,25.66,5.7,47.42,0,25.17,44.7,2812,1.012300123,55.76051735,0.0459,16.7414655679811,2.522600607,1.22,621,9.89,3.1,10.3,78.78728,0.21,61.414183800000004,1095.8,50.06,37.89,18.22886011,492.61,14.6,26.9,37.537,4.927,1.39,36.006,33.323,0,33.333,98.961,15.798,8.839
1108,Lourinhã,2.07,7.9,25.42,39.13,0.132,196.9,264213.6,0.225,43.1,8.3,6.26,22.44528875,25.44,15.1,93.81,1,19.35,45.24,1642,1.357296909,33.37393209,0.041,10.4509730538922,0.749106834,16.07,549,12.16,26.3,13.6,59.94212,0.02,46.37865311,1577.5,9.3,35.8,7.494386228,23.24,13.8,13.3,33.629,0,3.816,33.304,33.333,0,33.333,67.308,1.841,3.906
1109,Mafra,1.24,8.3,17.77,53.5,0.139,312.9,268136,0.876,46.7,5.8,6.23,16.44884115,22.16,12.7,79,0,24.14,46.27,2539,1.520254893,43.21290709,0.0369,12.9011824324324,0.276870652,15.88,519.2,10.09,14.1,9.1,65.0623,0.03,34.96932515,1475.9,24.64,31.4,12.40045849,139.75,11.8,16.2,42.831,0.031,1.545,40.426,33.333,0,33.333,74.918,18.71,1.524
1110,Oeiras,1.24,7.8,24.03,66.35,0.155,3876.8,1215931,2.478,49.6,10.4,7.37,12.46414934,30.28,0.2,31.59,0,23.73,49.15,3471,0.609452736,54.65693431,0.0759,13.5263583197512,3.904164367,3.5,550.8,6.46,20.5,9.6,87.62961,0,58.00361518,1231.1,43.21,30.23,16.21629025,352.15,14.1,19.6,18.152,0,3.904,25,33.232,0,33.333,94.368,5.284,4.269
1111,Sintra,1.36,11.1,17.86,53.87,0.241,1256,317099.8,3.675,44.6,5.6,9.1,17.61023018,24.65,6.1,32.99,0,26.26,44.82,2226,1.058823529,54.80487305,0.0449,18.1577177483071,0.901021157,4.16,732.8,8.52,10.5,9.3,80.9275,0.03,69.95459132,1146.3,118.02,41.03,6.332477946,629.9,15,26.2,33.691,0,1.447,38.92,33.332,0,33.333,78.286,7.839,1.357
1112,Sobral de Monte Agraço,2.78,7.7,20.58,41.16,0.092,234.4,220002.6,0.092,44.1,8.1,4.88,19.83888149,22.65,21.1,71.3,0,22.73,37.44,1313,1,31.12546584,0.0135,12.8375061364752,0,2.65,1310,15.82,0,16.2,54.45321,0.01,61.62790698,1318.6,3.09,33.43,11.21747668,14.24,13.4,14.3,43.503,0,0,50,33.333,0,33.333,100,12.136,0
1113,Torres Vedras,1.7,8.3,22.77,43.11,0.154,219.9,332551,0.774,44.4,6.1,6.14,20.18668596,23.35,6.8,80.43,0,20.65,43.03,1784,1.163366337,42.28719276,0.0309,12.6934035969239,0.156798657,3.07,701.2,11.99,0.6,10.9,63.31479,0.08,46.68129457,1352.8,26.61,35.88,8.290695181,132.99,14.4,14.5,35.098,1.627,3.329,42.529,33.333,0,33.333,75.186,6.056,3.82
1114,Vila Franca de Xira,0.9,9.6,18.49,52.81,0.149,442.2,436309.7,1.309,41.9,7.1,7.83,14.04091816,23.95,7.5,49.33,0,26.04,44.1,1905,1,45.52997347,0.0456,14.2035549325137,1.70266484,0.9,1368.8,6.13,7.6,8.5,79.62863,0.09,64.42274154,1037.1,33.8,36.4,19.56111501,298.97,17.1,24.3,16.493,9.667,44.478,31.931,33.318,0,33.333,83.714,4.808,69.356
1115,Amadora,1.86,11.8,22.21,51.73,0.306,7637,237864,1.72,45.3,9.3,9.94,19.03974563,30.12,0.2,10.1,0,24.61,45.05,2481,0.952072539,66.52359405,0.0601,19.6931155033803,3.425485434,1.39,1370.5,9.96,0,9.3,85.31046,0.02,73.44579819,963.5,47.06,41.35,12.22368833,321.53,17.8,31,18.632,0,0,27.42,33.333,0,33.333,100,6.15,0
1116,Odivelas,1.66,11.7,20.88,52.97,0.327,5888.4,128616.8,1.388,46.5,2.4,8.34,19.23870282,25.75,5,25.42,0,25.04,44.26,2836,1,60.12,0.0359,16.2261514662585,1.27930887,0.67,264,7.21,0.8,8.7,84.4104,0.02,64.49064449,1059.4,30.15,36.68,21.36429415,259.25,14.2,28.2,21.72,2.87,0.005,35.126,33.333,0,33.333,100,8.754,1.778
1201,Alter do Chão,1.31,5.3,35.74,31.09,0.054,8.9,149186.4,0.023,38.4,8.5,7.26,16.53894737,30.28,6.8,37.79,27,15.77,43.55,456,1,22.67073703,0.2133,7.9563182527301,5.35483871,4.09,5694.7,12.26,71.4,19,62.87215,0.56,89.81481481,1574.8,0.84,19.34,34.4773791,2.77,33.6,8.6,30.16,0,0,75,66.667,0,66.667,34.791,0.123,0
1202,Arronches,-0.04,6.5,31.52,32.49,0.034,8.8,81910.91,0.02,38.3,1.7,4.67,17.96701649,29.69,33.5,100,6,16.67,44.99,616,1,22.90212203,0.0938,7.31497418244406,3.346153846,0,3744.4,16.57,66.7,16,58.66337,0,74.41860465,1623.3,0.48,12.91,31.7555938,2.46,24.9,11,37.961,0,0,98.915,34.857,0,66.667,34.725,0.527,0
1203,Avis,-1.14,5.6,32.79,31.7,0.029,6.2,192787.3,0.027,37.8,11.6,8.45,18.30195081,30.52,39.6,100,100,14.47,41.9,567,1,23.45671957,0.0166,8.14026299311208,0,8.14,2318.9,14.54,100,20.9,55.60054,3.49,87.83783784,1605,1.04,12.59,36.25547902,3.55,24.2,12.4,23.546,0,0,75,66.667,0,66.667,34.844,0.181,0
1204,Campo Maior,-0.49,5.1,23.96,39.72,0.036,31.9,1042611,0.067,39.9,6.8,6.72,15.81048642,25.01,10.6,18.06,1,12.54,41.27,556,1,15.55314361,0.0957,10.8429959260419,1.585127202,1.1,1101.5,6.51,23.8,14.6,77.79255,0,87.71929825,1854.2,2.19,7.68,56.09526794,6.57,28.3,9.2,25.938,0,0,100,33.332,0,66.667,43.714,0.116,0
1205,Castelo de Vide,-0.53,5.3,35.69,37.37,0.063,12,61977.9,0.024,39.2,6.2,5.23,17.60603774,27.71,22.8,100,1,15.19,43.94,583,1,21.07317073,0.0177,6.07225211375864,0.993831391,11.97,11554.5,6.77,88.9,15.7,76.36761,0,81.96721311,1538,0.53,10.99,25.90315142,2.65,34.7,9.2,57.942,0,0,82.029,66.667,0.597,66.667,33.262,2.608,0
1206,Crato,-0.8,4.9,39.97,28.31,0.045,8.2,359500.2,0.023,36.6,1.1,7.44,16.08503937,30.59,6.8,100,1,16.19,43.62,313,1,22.560868,0.0606,5.01818181818181,0.955905026,3.07,6109.1,11.96,76.9,12.5,56.25,0.4,79.48717949,1633.5,0.99,6.25,44.14545455,2.88,31.3,11.8,40.275,0,0,75,66.667,0,66.667,33.343,0.07,0
1207,Elvas,-0.43,6.6,24.38,42.66,0.069,32.2,204302.7,0.174,40.9,6.3,10.84,18.23395722,28.16,9,49.27,0,15.18,44.24,777,1,25.33561644,0.0621,11.7688266199649,2.211230724,5.79,2940.6,11.71,15.4,20.3,71.33431,0.16,71.64179104,1528.3,5,13.46,50.0992411,34.5,22.8,5.5,32.586,0,0,100,33.333,0,66.667,34.865,0.416,0
1208,Fronteira,0,5,33.48,34.05,0.041,12,108588.1,0.022,38.3,11.3,6.28,17.61983471,27.05,10.2,100,68,16.43,43.14,565,1,22.14440895,0.0521,4.50751252086811,3.42703119,5.57,7181.3,8.54,100,17.7,77.14286,0,80.64516129,1665.1,0.53,16.94,43.73956594,2.65,24.7,12.9,25.587,0,0,75,66.667,0,66.667,33.333,0.139,0
1209,Gavião,-1.85,3.9,42.07,24.89,0.011,11.1,113107,0.023,37.1,24.7,7.71,17.88730159,29.09,6.8,100,25,16.79,42.45,333,1,22.29478199,0.0278,5.52147239263803,0.111731844,1.89,2485.2,12.47,0,18.5,69.47853,0,74.11764706,1518.9,1,11.93,23.44921609,7.5,36.8,14.5,67.05,0,0,75,66.667,0,66.667,40.285,2.802,0
1210,Marvão,-0.13,7.3,35.55,30.47,0.093,19.5,51577.46,0.02,38.2,2.1,5.67,19.37851809,29.77,49.1,100,3,15.52,40.27,540,1,23.44790257,0.0275,4.96894409937888,0,8.31,1763.5,20.81,0,21.5,43.55346,0.07,38.5139078,1580.4,0.65,4.58,22.51552795,2.73,16.3,14.9,63.013,0,0,92.21,66.667,0.827,66.667,33.038,9.858,0
1211,Monforte,0.5,8.6,28.78,29.17,0.029,7.2,168958.2,0.021,46.2,7.7,7.9,18.26463878,28.43,9.5,100,1,16.3,39.57,440,1,22.28375957,0.0321,7.12303422756706,2.687060769,1.23,4604.8,7.97,33.3,12.5,67.57679,8.26,55.38461538,1284.8,0.53,16.1,32.00740056,2.58,33.5,14.4,32.231,0,0,85.514,56.383,0,66.667,33.333,0.12,0
1212,Nisa,-0.92,5.3,40.74,30.36,0.036,9.8,77899.8,0.042,38.5,5.7,7.54,19.54256234,32.57,6.3,56.47,23,16.88,47.62,395,1,22.99159664,0.0201,4.82472672446287,0.054112554,3.56,2806.5,16.44,50,16.1,56.58579,0.08,84.55882353,1692.3,2.13,9.16,33.13230305,5.78,30.3,8.3,60.201,0,0,77.438,66.667,0,66.667,35.304,3.652,0
1213,Ponte de Sor,-0.55,6.8,29.27,34.57,0.057,18,152370.2,0.122,40.9,9.8,7.93,23.23042506,26.77,14.6,62.72,52,16.13,42.32,812,1,27.84037631,0.0548,8.45425867507886,0.483412322,5.72,969.3,10.12,23.1,14.2,66.39947,0.18,60.88888889,1524.3,3.5,15.91,33.40694006,12.98,23.2,7.9,30.968,0,0,75,66.667,0,66.667,42.522,0.258,0
1214,Portalegre,-0.73,6.1,27.43,45.7,0.089,48.7,280264.2,0.204,42,7.9,5.83,15.29684211,27.62,29.2,68.5,1,13.97,46.46,780,1,19.73860974,0.069,7.13911860148644,3.363319012,2.86,3523.8,13.63,11.1,17.4,59.91379,0,78.71148459,1445.5,6.19,11.85,40.06071391,28.43,15.2,7.7,54.376,0,0,79.813,61.607,0.034,66.667,33.591,6.737,0
1215,Sousel,0.05,5.7,33.1,32,0.055,15.8,254523.8,0.031,40.3,8.9,8.04,20.62700229,29.49,11.4,100,100,14.76,42.23,543,1,24.52846806,0.0391,7.42521367521367,1.375033702,3.76,5906.9,9.09,50,21.6,71.08586,0,66.29213483,1721.6,0.85,17.9,37.23290598,3.94,22.4,11.6,24.24,0,0,75,66.667,0,66.667,33.333,0.408,0
