DICO;Localizacao;pop_risco_pobreza;proporcao_al;txt_esforco_2023;variacao_txt_esforco_2017_2023;prop_fogos_hab_social;aru_oru;prop_drenagem_agua;prop_abast_agua;r_edi_habfa;certificacao_a_c;emicao_co2_transportes;cheias_inu;incendios;inund_galg;movi_massa;nevoes_pon;onda_de_calor;onda_de_fr;seca_ponde;sismo_pord;tsunami_po;ventos_for
0101;Águeda;23,57258;1,579333;25,57567517;56,48673578;3,094533;96,875;10,52631579;2,12766;98,6;37,68115942;6,956456904;0,821201941;62,52501364;0;19,48920092;0,906768079;29,63733333;55,61990733;0,01199994;21,74102132;1,541323029;17,28182843
0102;Albergaria-a-Velha;24,21702;3,744378;22,41786955;48,34556744;6,040048;100;10,52631579;0;100;57,97101449;7,274935026;7,463605823;48,48553757;11,75790285;9,571124957;0;5,064;55,61990733;0;19,14001122;12,25705058;12,25831293
0103;Anadia;31,57889;3,671164;21,0271672;46,4947795;1,085426;96,875;1,052631579;0;80;49,27536232;5,00191726;0;44,61979261;0;8,828177508;0,001188425;33,33333333;55,61990733;0;32,08193042;0;13,37082978
0104;Arouca;50,39002;6,129066;25,10591733;44,42242603;2,058799;90,625;51,57894737;40,42553;74,1;10,14492754;2,167568489;0;87,95138257;0;53,63390311;17,51856914;33,33333333;55,61990733;0;6,471661055;0;43,71132319
0105;Aveiro;13,16287;9,517833;39,87111991;64,69440242;20,53703;100;0;0;87,4;30,43478261;16,18486643;27,05300485;16,79438785;48,99323884;0,167117764;0;0;55,57064494;0;38,45959596;43,8909395;16,53373305
0106;Castelo de Paiva;57,19575;1,621169;17,18350612;41,62758694;5,117538;87,5;86,31578947;0;60;36,23188406;1,855481232;0;79,37283973;0;50,77655265;0,241250223;33,33333333;55,61990733;0;6,471661055;0;15,69625127
0107;Espinho;24,74105;6,066311;41,21298821;52,4421333;46,25077;100;0;0;86;39,13043478;6,352520131;0;17,20824995;33,21718759;0,05631142;0;0;55,61990733;0;35,61868687;17,75477248;52,18515361
0108;Estarreja;29,30393;1,108671;21,44784287;49,38209432;3,575279;96,875;21,05263158;0;92,9;50,72463768;9,392441737;19,55953714;23,52078406;40,37275369;0,624875116;0;0;55,61990733;0;39,22979798;30,35930561;15,37858577
0109;Santa Maria da Feira;28,48403;0,784437;25,43440456;48,277243;12,12542;100;3,157894737;4,255319;100;30,43478261;28,69924588;0;38,14353284;0;6,715590997;0;20,70133333;55,61990733;0;8,618125701;0;26,61926896
0110;Ílhavo;20,13185;7,959418;36,89951258;62,22684447;1,935931;96,875;10,52631579;0;89,6;37,68115942;6,34719441;15,87905935;14,14748954;83,36249333;0;0;0;55,61591309;0;37,8184624;48,61439529;24,62388955
0111;Mealhada;20,15313;2,531116;14,49139324;45,16063687;3,452753;90,625;13,68421053;0;75;33,33333333;3,623620638;0;42,31285246;0;10,54295108;0,028522194;33,33333333;55,61990733;7,034964825;24,23260382;0;11,76187464
0112;Murtosa;53,60715;6,526514;27,96371288;48,41633245;16,34147;93,75;6,315789474;2,12766;63;55,07246377;0,929870905;35,53004853;15,15030926;100;0;0;0;55,61990733;0;26,2037037;80,70967184;25,61126544
0113;Oliveira de Azeméis;22,19595;0,533417;17,39056846;48,66009837;1,586186;100;43,15789474;34,04255;85;36,23188406;9,059051596;0;44,87334;0;15,34577029;0,116465625;20,66266667;55,61990733;0;10,04489338;0;25,83954454
0114;Oliveira do Bairro;25,3785;1,140048;21,73680203;53,10337155;0,417348;81,25;2,105263158;0;92,7;43,47826087;4,047548038;0;27,94365108;0;0,366932481;0;12,98666667;55,61990733;0;51,25;1,440394486;8,321185951
0115;Ovar;22,50648;8,105847;29,26029119;50,97756176;8,810333;96,875;8,421052632;0;99;43,47826087;11,93920157;7,661440836;24,32235765;37,03813534;0,065393907;0;0,013333333;55,60792459;0;39,28310887;20,4827268;30,00632581
0116;São João da Madeira;22,51417;1,4852;27,92217037;50,58588423;58,96272;96,875;0;0;63,6;66,66666667;3,10169997;0;9,471075132;0;0,401445932;0;33,33333333;55,61990733;0;6,471661055;0;14,49847356
0117;Sever do Vouga;34,42052;3,828051;9,718871939;37,84229303;2,493548;100;37,89473684;27,65957;61,9;52,17391304;1,876784117;0;73,59355103;0;42,59504823;1,495038327;33,33333333;55,61990733;0;6,61335578;0;37,76093952
0118;Vagos;38,38649;4,110449;28,23640009;56,72414326;3,017407;96,875;8,421052632;0;100;34,7826087;3,567167995;2,821948488;38,90644897;18,77409406;0,219796189;0;0;55,61990733;0;51,50673401;10,61912452;14,5906103
0119;Vale de Cambra;24,89308;2,332392;23,23869831;57,10896108;0,237393;100;26,31578947;70,21277;86,3;47,82608696;2,62984108;0;74,98067128;0;49,83560698;10,99055202;33,33333333;55,61990733;0;7,443883277;0;58,81349872
0201;Aljustrel;8,299699;1,349231;20,98235658;46,74164173;4,801799;100;4,210526316;8,510638;100;76,8115942;2,916364876;0;20,19510642;0;0,110806343;0;65,4;55,61990733;79,83860081;12,328844;0;8,321185951
0202;Almodôvar;35,85328;3,587491;23,77146276;42,21040458;1,67146;90,625;25,26315789;44,68085;72,7;62,31884058;3,026074731;0;42,09568856;0;5,700168934;0;45,76533333;21,58891197;100;37,88580247;0;28,8635551
0203;Alvito;26,59519;7,823449;23,46697341;46,32426598;16,02502;93,75;18,94736842;48,93617;50;53,62318841;0,17148822;0;19,58909405;0;0,165301266;0;66,66666667;55,61990733;99,21850391;7,400392817;0;9,230176848
0204;Barrancos;26,59519;4,413764;23,46697341;46,32426598;5,821889;96,875;0;0;0;100;0,11610072;0;35,90481172;0;5,149770213;0;100;11,23582042;100;5,80667789;0;10,80337743
0205;Beja;18,16702;2,876268;29,5908935;57,82574863;16,5965;90,625;6,315789474;12,76596;93,3;43,47826087;3,617229773;0;19,96316172;0;0,328786035;0;66,76133333;42,84496991;100;8,427328844;0;8,321185951
0206;Castro Verde;5,113397;2,928564;17,18752612;46,40573596;9,432962;96,875;5,263157895;12,76596;95,2;55,07246377;1,893826424;0;22,64644351;0;0,069026902;0;66,66666667;46,65015711;100;6,934624018;0;8,321185951
0207;Cuba;26,35779;6,641565;23,98938595;47,00324097;18,96598;96,875;0;12,76596;84;71,01449275;0,3685399;0;20,98076223;0;0,06357741;0;66,66666667;55,61990733;100;8,075196409;0;8,321185951
0208;Ferreira do Alentejo;41,83123;5,783914;23,17583239;40,50007609;0;96,875;0;2,12766;100;71,01449275;2,507349495;0;18,7079316;0;0,101723856;0;62,83866667;55,61990733;68,99515502;20,17396184;0,370551935;8,321185951
0209;Mértola;38,02903;4,403305;27,64448114;45,53623916;5,087976;100;27,36842105;2,12766;63,6;59,42028986;0,566656725;0;29,97771512;0;1,979982198;0;43,99066667;11,92416254;100;6,367845118;0,288367265;8,25380236
0210;Moura;40,61449;1,73622;19,85619409;41,95836626;4,251683;100;9,473684211;17,02128;42,9;75,36231884;1,219590133;0;26,90899582;0;1,996330675;0;100;11,23848325;100;11,75785634;0;12,34494898
0211;Odemira;74,47546;24,12928;48,66696072;56,05718174;0,640001;100;35,78947368;57,44681;66,7;57,97101449;2,120702143;0;38,20606695;0,747286638;7,885415342;0;25,312;37,75230335;64,4996775;41,12934905;2,076244305;17,1388102
0212;Ourique;28,29501;1,903567;25,82997832;43,76023412;9,12375;96,875;30,52631579;36,17021;66,7;63,76811594;2,191001662;0;30,38930326;0;3,42046466;0;49,96133333;54,54412313;89,00655497;10,96801347;0;9,391072362
0213;Serpa;42,46309;2,384688;27,96873111;45,63946784;0;100;0;0;63,3;63,76811594;1,25687018;0;23,3775241;0;0,801075366;0;76,14266667;11,23848325;100;7,669753086;0;8,355565335
0214;Vidigueira;27,21364;0;24,73046229;41,99838139;0;100;5,263157895;6,382979;44,4;63,76811594;0,455881726;0;29,05562125;0;4,365043323;0;78,208;37,18378868;100;16,16863075;0;9,216425094
0301;Amares;43,32066;8,241816;18,45417196;53,77080076;0;100;40;0;80;23,1884058;2,209109113;0;50,78451883;0;50,9545694;3,533186761;66,66666667;100;0;7,323232323;0;20,48186144
0302;Barcelos;31,46156;1,663006;25,18991249;43,34591671;3,507659;93,75;29,47368421;12,76596;95,2;23,1884058;18,36095607;0;37,87861561;0,004448135;14,16504696;0;30,344;100;0;7,797418631;0,178787704;29,26648148
0303;Braga;20,59349;4,267336;37,3635623;66,1772681;7,28698;93,75;0;0;86,6;14,49275362;30,93711389;0;38,8552847;0;21,11496612;0,654822033;56,38;100;0;7,225028058;0;27,02357051
0304;Cabeceiras de Basto;64,58118;6,652024;12,57193904;36,94695947;2,028382;90,625;62,10526316;23,40426;62,1;20,28985507;1,682927868;0;83,39435146;0;62,11149661;38,81989423;66,66666667;100;0;6,471661055;0;59,22467615
0305;Celorico de Basto;68,84516;6,055852;17,30157191;40,86153987;0;84,375;69,47368421;25,53191;100;28,98550725;2,099399259;0;71,00577588;0;41,91204519;20,84734684;66,66666667;100;0;6,471661055;0;47,98124261
0306;Esposende;33,96478;14,28721;42,25592147;60,68724955;2,909245;87,5;15,78947368;0;95,5;11,5942029;7,433641515;8,282941396;27,668501;39,90866497;4,041706781;0;0;99,99866858;0;16,60493827;18,17867236;50,77422371
0307;Fafe;49,21083;0,721682;16,31040575;41,76463582;7,775984;100;50,52631579;2,12766;93,1;31,88405797;6,765796089;0;72,35310169;0;38,2300049;24,55879731;66,66666667;100;0;6,471661055;0;58,66222943
0308;Guimarães;20,99139;1,98724;24,33644016;49,27028723;22,50258;100;6,315789474;2,12766;86,8;21,73913043;25,91815432;0;44,58682008;0;28,62618299;0,954305069;64,22933333;100;0;6,471661055;0;24,68027173
0309;Póvoa de Lanhoso;50,26004;1,798975;18,09668854;45,73435174;2,950576;100;49,47368421;2,12766;98,4;24,63768116;2,146265604;0;63,67905221;0;42,23538174;3,660348208;66,66666667;100;0;6,471661055;0;27,7317858
0310;Terras de Bouro;58,22958;43,82387;48,23566313;63,53971487;4,463218;100;66,31578947;12,76596;100;31,88405797;0,564526437;0;85,68651082;0;100;57,2095787;76,44;100;0;6,44640853;0;66,86377513
0311;Vieira do Minho;65,99487;0;21,81979727;35,77347298;11,83541;96,875;63,15789474;27,65957;73,5;49,27536232;1,178049508;0;82,15503911;0;74,16940655;41,81947828;66,66666667;100;0;6,471661055;0;62,88264254
0312;Vila Nova de Famalicão;19,19838;0;23,74389168;48,02264134;6,15603;100;4,210526316;14,89362;84,1;18,84057971;25,16509735;0;31,70365654;0;10,48300667;0;33,36933333;100;0;8,598484848;0;15,75675899
0313;Vila Verde;51,3633;0;27,21854865;58,51115098;0,899561;100;57,89473684;46,80851;100;14,49275362;5,500404755;0;55,15622158;0;41,84120179;5,981341732;62,412;100;0;7,767957351;0;33,37275503
0314;Vizela;23,49046;0;20,53902012;52,90208693;1,790465;100;3,157894737;4,255319;80,8;11,5942029;3,533083379;0;41,49877206;0;39,67048737;0;66,66666667;100;0;6,471661055;0;17,5513628
0401;Alfândega da Fé;70,42308;3,388767;10,55060253;30,21977454;9,096424;96,875;9,473684211;0;100;26,08695652;0,386647352;0;70,33268146;0;27,12938911;23,75185691;87,78533333;100;50,00075;8,118686869;0;42,4227839
0402;Bragança;28,83341;4,622947;5,924756505;36,56456234;10,12306;100;10,52631579;2,12766;75;39,13043478;6,248135998;0;74,37238494;0;19,46376996;71,02501634;67,11066667;100;50,00075;7,94332211;0;57,5043318
0403;Carrazeda de Ansiães;66,77351;2,865809;20,76891655;36,79521881;6,986482;100;22,10526316;21,2766;60;47,82608696;0,49209663;0;77,04315991;0;55,96446931;38,10327411;66,66666667;100;50,00075;7,174523008;0;11,74949806
0404;Freixo de Espada à Cinta;48,56714;4,246418;18,94449632;38,60878238;13,8805;100;54,73684211;87,23404;66,7;52,17391304;0,276937497;0;82,43360015;0;38,98021834;31,98407511;100;99,99733717;50,00075;4,123176207;0;56,19791523
0405;Macedo de Cavaleiros;72,71262;4,256877;10,38318608;41,27312774;8,777993;96,875;20;10,6383;90,6;36,23188406;2,427463679;0;70,0632163;0;18,07778242;42,51946046;67,66;100;50,00075;8,303872054;0;50,76734784
0406;Miranda do Douro;45,55399;4,528815;6,775329833;34,93600613;3,750707;100;4,210526316;0;35,3;47,82608696;0,583699033;0;61,1936056;0;2,748360611;67,81745796;100;99,99866858;50,00075;10,33950617;0;52,83423637
0407;Mirandela;52,85681;1,401527;6,066812073;29,16119859;11,22503;100;10,52631579;4,255319;100;28,98550725;4,508755485;0;61,81098781;0;14,54106192;6,303404837;67,32933333;100;50,00075;7,651515152;0;26,14070794
0408;Mogadouro;61,87716;4,581111;7,83073412;29,71644325;5,05624;100;2,105263158;0;60;36,23188406;0,754122108;0;66,22248499;0;20,18491944;48,44138095;99,89733333;100;50,00075;6,411335578;0;83,81556148
0409;Torre de Moncorvo;61,0668;0;18,90987851;39,00970201;9,437479;100;24,21052632;21,2766;40;55,07246377;0,674236292;0;80,11415317;0;43,26351928;22,65494088;94,89066667;100;50,00075;8,225308642;0;29,05745483
0410;Vila Flor;73,28878;0;2,451401743;20,26252185;5,804665;100;2,105263158;4,255319;100;59,42028986;0,518725235;0;70,00181917;0;31,06937204;22,10707707;67,068;100;50,00075;8,410493827;0;22,77427872
0411;Vimioso;63,42003;0;10,84729573;33,98085318;7,92838;100;6,315789474;10,6383;100;13,04347826;0,351497593;0;72,64303256;0;16,73720732;47,58928041;89,80266667;100;50,00075;9,11335578;0;52,35980087
0412;Vinhais;76,90657;0;12,38615166;32,98724279;5,276632;100;22,10526316;0;100;62,31884058;0,714711772;0;81,77187557;0;34,51345116;64,36627251;81,15733333;100;33,50833246;6,440796857;0;63,83701422
0501;Belmonte;38,02779;4,21504;3,97861065;46,58770347;0;100;8,421052632;0;75;62,31884058;1,200417537;0;62,95365654;0;14,5610434;17,84182067;100;55,61990733;50,00075;15,88383838;0;51,92662064
0502;Castelo Branco;18,29285;1,150507;12,75857482;43,64755927;7,130525;96,875;23,15789474;2,12766;90,8;40,57971014;6,84674705;0;57,05953247;0;8,432181068;4,032325153;89,43066667;56,43739682;50,00075;7,37654321;0;28,19521989
0503;Covilhã;23,17856;3,493358;20,63111591;47,91153688;17,75041;100;14,73684211;14,89362;100;52,17391304;6,694431426;0;82,07772421;0;40,65502897;47,51916335;92,93333333;55,61990733;50,00075;10,87822671;0;88,04147529
0504;Fundão;37,00524;0;18,46049541;42,09881917;0,835139;84,375;18,94736842;25,53191;88,9;42,02898551;4,144476162;0;68,88530107;0;18,86069281;21,73034643;94,148;55,61990733;50,00075;7,121212121;0;57,84537529
0505;Idanha-a-Nova;42,48838;3,524736;18,65923283;41,34722074;0,747445;100;25,26315789;2,12766;70,5;75,36231884;0,767968983;0;48,23653811;0;4,692012861;1,750549646;100;94,52921127;50,00075;6,422558923;0;9,260430705
0506;Oleiros;44,448;1,24464;18,15795915;37,63378392;0;100;43,15789474;0;77,8;46,37681159;0,437774275;0;93,60901401;0;36,3953425;41,13256878;66,66666667;55,61990733;50,00075;6,906565657;0;98,2714046
0507;Penamacor;42,38985;2,918105;17,20613435;41,75664313;0;90,625;6,315789474;4,255319;50;82,60869565;0,434578842;0;64,12474986;0;14,17231295;26,62784479;100;96,31197742;50,00075;8,106060606;0;20,49836354
0508;Proença-a-Nova;38,38648;1,914026;15,7688443;38,09514086;0;96,875;52,63157895;0;44,4;33,33333333;0,652933407;0;76,16086047;0;17,35663294;10,0481312;66,66666667;55,61990733;50,00075;7,633277217;0;36,62504469
0509;Sertã;55,00753;2,311474;20,26975034;42,76061506;2,351454;100;70,52631579;0;100;46,37681159;1,278173065;0;83,26132436;0;19,95785726;11,08206073;66,66666667;55,61990733;50,00075;6,851851852;0;62,83863693
0510;Vila de Rei;27,50264;3,96402;26,1147417;49,31101294;11,54109;93,75;61,05263158;0;69,6;34,7826087;0,250308892;0;92,1491268;0;31,8050535;0,250757621;66,66666667;55,61990733;50,00075;8,922558923;0;48,02799857
0511;Vila Velha de Ródão;22,05143;2,939023;11,92222217;40,23154754;0;100;5,263157895;0;75;37,68115942;2,601082187;0;59,97475896;0;17,01513142;0,04516014;72,25333333;55,61990733;50,00075;9,747474747;0;10,81575401
0601;Arganil;38,35034;4,445142;12,77093679;41,30487279;2,066688;96,875;38,94736842;17,02128;92,3;50,72463768;0,969281241;0;92,42541386;0;43,8193675;29,01657853;66,66666667;55,61990733;50,00075;14,71801347;0;87,09948018
0602;Cantanhede;38,41585;1,087752;17,79963056;44,26223401;0,497204;96,875;2,105263158;2,12766;82,4;26,08695652;6,174641046;0;40,69833546;4,726884526;0,159851774;0;13,728;55,61990733;0,073499633;38,51010101;1,150585386;12,22805908
0603;Coimbra;7,552489;5,417843;30,95883094;50,16201828;9,598951;90,625;0;0;86,4;36,23188406;22,9719654;1,748786861;43,50895943;0;15,05694719;0;33,33333333;55,61990733;45,0597747;25,60185185;2,58377069;10,09241178
0604;Condeixa-a-Nova;9,114576;2,217341;17,92989535;50,85208609;2,1693;100;12,63157895;0;76,5;18,84057971;5,176600912;0;44,80966891;0;13,18232185;0;33,33333333;55,61990733;50,00075;22,53507295;0,539246785;12,05616216
0605;Figueira da Foz;18,4755;7,018094;33,82165107;63,6045295;12,03287;87,5;5,263157895;0;55,2;33,33333333;10,80269268;4,858156028;37,43291796;20,07739754;2,379611633;0;0,121333333;55,61857592;0;34,7516835;17,1722706;32,35512528
0606;Góis;33,67158;6,965799;35,81004711;46,62435173;1,113496;96,875;60;0;40;76,8115942;0,317412978;0;94,76191559;0;52,76925033;34,00202032;66,66666667;55,61990733;50,00075;11,38888889;0;92,47779092
0607;Lousã;21,8926;6,505596;14,7193318;49,57118108;1,919929;68,75;21,05263158;0;70;33,33333333;1,42090239;0;75,2319447;0;36,38444352;15,89874621;56,58533333;55,61990733;50,00075;16,85886644;0;42,23713523
0608;Mira;38,8075;7,645644;13,51885431;27,69515684;0;100;32,63157895;0;94,7;24,63768116;1,77666056;0,225830534;54,88107149;36,45987782;0,010898985;0;0;55,61591309;0;52,59960718;10,54559086;25,23309222
0609;Miranda do Corvo;24,87506;3,367849;17,05204001;48,09537459;0;100;38,94736842;0;67,6;24,63768116;1,326104555;0;75,66172458;0;33,46714864;8,62439836;35,85733333;55,61990733;50,00075;18,13973064;0;24,7380291
0610;Montemor-o-Velho;16,41567;1,223721;15,4030767;46,59137769;0,283744;93,75;30,52631579;0;90,5;33,33333333;3,079331942;0;27,32626887;0,023723385;1,040853027;0;20,176;55,61990733;2,966985165;39,46689113;23,39811985;8,321185951
0611;Oliveira do Hospital;37,52646;3,733919;8,000138636;33,24259872;2,779888;100;0;0;51,7;40,57971014;2,041881471;0;84,55180098;0;28,18659062;10,71483748;66,66666667;55,61990733;50,00075;6,98372615;0;79,81792679
0612;Pampilhosa da Serra;31,11907;3,357389;34,73059043;47,44587699;0;100;58,94736842;0;33,3;63,76811594;0,335520429;0;100;0;48,2716027;45,49408759;66,66666667;55,61990733;50,00075;7,21661055;0;98,89160868
0613;Penacova;41,87208;4,131367;12,271219;11,55527212;1,225665;90,625;54,73684211;8,510638;60;36,23188406;1,225980998;0;70,92050209;0;28,22292056;0,011884247;41,52133333;55,61990733;50,00075;7,953142536;0;28,91856212
0614;Penela;35,89115;5,846669;36,18336046;43,86191378;0;100;65,26315789;42,55319;88,9;52,17391304;1,276042776;0;68,84209569;0;33,79775118;9,957810922;38,868;55,61990733;50,00075;8,019079686;0;27,26010066
0615;Soure;15,30868;1,317854;10,34782635;40,09624125;1,159754;96,875;30,52631579;0;100;37,68115942;3,210344681;0;47,78288157;0,013344404;7,336833118;0,001188425;30,644;55,61990733;27,24586377;21,84483726;9,619931945;13,74762782
0616;Tábua;46,9908;2,541575;14,48338254;36,06622003;0;100;23,15789474;38,29787;100;60,86956522;0,962890375;0;74,62593233;0;11,18962417;0,020203221;66,66666667;55,61990733;50,00075;6,769079686;0;65,88052477
0617;Vila Nova de Poiares;32,5919;1,4852;11,37763515;40,47838946;0;100;56,84210526;0;55,6;36,23188406;0,566656725;0;81,42850646;0;27,11667363;0;44,99733333;55,61990733;50,00075;12,18294052;0;26,42536923
0701;Alandroal;28,04427;4,748457;28,34779757;43,39185073;0;100;26,31578947;27,65957;60;66,66666667;0,448425717;0;28,95215572;0;0,408711922;0;100;11,23848325;66,71516642;7,760942761;0;8,124535878
0702;Arraiolos;7,908171;5,961719;22,2477771;40,20854978;0;100;12,63157895;17,02128;59,1;59,42028986;0,693408888;0;23,90281062;0;0,368748978;0;66,66666667;55,61990733;56,81521592;42,84792368;0;22,04131027
0703;Borba;15,20611;4,34055;3,047064632;29,47735636;13,54634;100;15,78947368;4,255319;57,1;72,46376812;0,92880576;0;43,24972712;0;1,818313927;0;100;30,75171753;50,00075;6,471661055;0;10,0525317
0704;Estremoz;11,92084;4,560192;10,37405609;38,44781899;0;100;29,47368421;36,17021;12,5;76,8115942;2,105790124;0;35,86160633;0;2,034477121;0;72,67333333;55,6172445;57,5592122;10,80106622;0;10,12816634
0705;Évora;0;7,248196;32,57603598;51,06662618;26,68832;96,875;13,68421053;19,14894;71,3;47,82608696;8,531805206;0;25,24786247;0;0,103540353;0;70,03866667;54,6160196;96,84251579;23,46801347;0;18,70238455
0706;Montemor-o-Novo;14,45398;4,21504;21,27282557;42,51460643;5,775917;93,75;26,31578947;48,93617;48,1;56,52173913;4,196668229;0;22,90453884;0;0,490454306;0;46,50266667;47,57016563;50,73274634;54,54124579;0;31,40900465
0707;Mora;7,119791;1,86173;23,18944078;36,45469288;13,48391;96,875;7,368421053;8,510638;50;85,50724638;0,37599591;0;20,88411861;0;0,386913953;0;66,66666667;55,61990733;50,00075;20,89365881;0;8,321185951
0708;Mourão;10,79491;11,35864;21,31655017;43,02409827;0,983202;100;10,52631579;21,2766;40;81,15942029;0,185335094;0;16,92627797;0;0,174383753;0;100;11,23715183;100;6,952861953;0;7,654225914
0709;Portel;30,51693;4,706621;28,29456097;38,6926782;0;100;9,473684211;19,14894;58,3;75,36231884;0,496357207;0;34,72689649;0;2,208860874;0;85,45333333;37,18245726;100;7,233445567;0;10,33306747
0710;Redondo;28,31988;4,330091;15,85794951;22,96104052;28,79545;93,75;7,368421053;17,02128;37,5;75,36231884;0,546418985;0;29,81285246;0;1,73838804;0;94,608;45,63428663;95,42352288;7,314814815;0;9,730740669
0711;Reguengos de Monsaraz;19,81576;19,79918;16,58398718;48,07824812;5,589291;100;0;0;45,5;59,42028986;0,86063653;0;20,76473531;0;0,379647963;0;100;11,23848325;100;6,480078563;0;8,321185951
0712;Vendas Novas;15,676;2,374229;20,10569396;49,73317986;8,358055;100;1,052631579;0;94,1;49,27536232;4,205189383;0;21,09104966;0;0,041779441;0;26,932;15,82121745;50,00075;64,1694725;0;12,90877087
0713;Viana do Alentejo;13,49034;4,110449;22,57003605;38,85022625;0;100;0;27,65957;55,6;71,01449275;0,439904563;0;22,28488266;0;0,935496176;0;57,732;55,61990733;74,41312793;17,4537037;0;11,04953382
0714;Vila Viçosa;9,065458;3,284175;9,554560299;48,1043931;12,77074;100;2,105263158;4,255319;100;59,42028986;0,652933407;0;33,81276151;0;1,22976876;0;100;11,23848325;50,00075;7,0496633;0;9,208174042
0801;Albufeira;40,0815;80,52505;81,06926583;73,93597394;2,655568;100;4,210526316;10,6383;50;17,39130435;9,17621746;0;22,78174459;5,177628848;3,529454506;0;4,952;11,21185493;100;81,09567901;9,495934022;23,95280398
0802;Alcoutim;34,35156;4,622947;64,86396552;72,45008596;0;100;32,63157895;0;75;79,71014493;0,205572835;0;42,14571585;0;5,834589744;0;33,188;11,23848325;100;9,285914703;0;10,39632553
0803;Aljezur;60,02619;99,67577;62,34874908;70,96965458;7,027148;100;48,42105263;4,255319;94,4;40,57971014;0,45162115;0,434863755;58,51487175;6,475001483;11,45846579;0;11,684;11,25712308;50,48824756;97,45510662;4,476901782;23,66951786
0804;Castro Marim;38,03337;22,31984;58,23732941;59,13191322;8,851236;100;16,84210526;6,382979;90,6;27,53623188;1,550849985;0;40,61874659;11,9298974;5,17338468;0;10,21866667;11,23848325;100;25,63131313;0,40371417;17,8690283
0805;Faro;24,02624;16,69281;45,7265251;58,87933399;10,8971;87,5;9,473684211;8,510638;52,6;21,73913043;10,53427634;1,685330347;19,61751865;53,79870708;6,348658517;0;1,453333333;11,18389519;100;73,52693603;4,928196551;26,38961468
0806;Lagoa;30,33611;95,28292;53,39940211;58,1892705;7,74558;100;7,368421053;0;69,6;20,28985507;3,883515828;5,035460993;24,39967255;13,71211672;0,301538573;0;0,729333333;11,24514033;100;80,47138047;11,96435781;15,34145604
0807;Lagos;34,34164;98,94363;72,38821422;75,70969995;14,54878;100;6,315789474;0;84,4;14,49275362;4,71432832;0;45,29288703;11,03878774;4,221540027;0;19,50133333;11,23182617;84,91307543;94,94668911;5,143030163;10,59847631
0808;Loulé;35,99414;54,53404;75,49465689;74,34276936;5,584634;96,875;18,94736842;38,29787;97,3;27,53623188;12,7998381;0;49,087002;4,237589704;14,35759568;0;24,144;11,22250626;100;63,48204265;4,034258031;36,9427102
0809;Monchique;45,0279;4,894885;24,03169003;0;0;100;20;85,10638;10;50,72463768;0,46440288;0,011198208;92,33218119;0;42,60413072;0;33,33333333;11,23848325;98,97550512;97,93069585;0;23,04931379
0810;Olhão;31,1726;23,13566;47,42423333;63,46620471;27,86575;100;23,15789474;8,510638;54,1;28,98550725;6,732776618;0;19,83354557;44,57327561;3,789213638;0;0;11,23848325;100;74,35606061;4,044350885;30,01732721
0811;Portimão;32,86734;50,48635;75,38891117;92,25079844;13,14119;96,875;2,105263158;4,255319;98,8;18,84057971;9,234800392;3,372527062;46,488994;21,41776882;3,932716935;0;14,39066667;11,21984343;100;87,72586981;19,97808409;7,717483979
0812;São Brás de Alportel;33,23171;6,620646;36,44123328;64,07246318;7,445606;100;34,73684211;6,382979;79,5;33,33333333;0,846789655;0;68,57717846;0;19,7162631;0;30,848;11,23848325;100;55,40684624;0;49,75521879
0813;Silves;35,56887;27,42391;55,08598206;69,55551162;3,117246;96,875;27,36842105;23,40426;63,4;30,43478261;7,644540071;0,330347144;51,81348918;1,727358994;12,54654775;0;29;11,33967087;100;74,52441077;1,375511852;10,180423
0814;Tavira;47,18137;41,64836;78,54244942;86,02600647;22,51442;96,875;22,10526316;31,91489;58,2;21,73913043;3,862212944;0,414333707;61,07990722;6,833817686;16,0433053;0;14,24;11,23848325;100;58,39786756;1,480765903;38,56541709
0815;Vila do Bispo;39,40253;100;54,43912881;48,13191882;4,48016;100;4,210526316;8,510638;52,3;27,53623188;0,399429083;0;48,02505912;6,320799478;4,853681132;0;10,94133333;11,2424775;50,00075;90,79545455;4,4855528;42,46541434
0816;Vila Real de Santo António;41,68566;26,15835;69,70764135;74,28073684;21,92723;100;1,052631579;0;88,9;21,73913043;2,803459588;0;30,08345461;36,23450566;0,308804563;0;0;11,23715183;100;54,80218855;20,26933503;46,22376853
0901;Aguiar da Beira;49,85907;2,301015;27,28055655;48,29460692;1,502087;100;18,94736842;4,255319;71,4;10,14492754;0,417536534;0;75,49913589;0;10,81905869;59,38083071;66,66666667;75,21702082;50,00075;6,471661055;0;69,56874501
0902;Almeida;31,22993;0,606631;12,72994974;42,75447291;3,154016;93,75;0;0;43,7;49,27536232;1,668015849;0;76,67477715;0;4,906359558;70,50686315;100;99,99866858;50,00075;5,697250281;0;49,79097335
0903;Celorico da Beira;46,27851;0;15,96587447;43,72910357;1,618742;96,875;20;0;54,5;62,31884058;2,005666567;0;83,29088594;0;26,18481045;33,77265435;92,55466667;57,10576769;50,00075;8,682659933;0;52,90712066
0904;Figueira de Castelo Rodrigo;57,20475;6,850748;19,24494908;42,42321655;3,212755;100;0;0;100;73,91304348;0,482510332;0;74,90676733;0;14,96612232;35,26175055;100;99,99866858;50,00075;9,844276094;0;31,7294205
