municipality_code,municipality_name,indicator_id,normalized_value,raw_value,source
0107,Espinho,residentes_65_ou_mais_anos,52.22342733188721,28.26,auto
0107,Espinho,seca_ponde,100,33.333,static
0107,Espinho,sismo_pord,64.38131313131312,54.109,static
0107,Espinho,tsunami_po,82.24522752177172,12.314,static
0107,Espinho,txt_bruta_crescimento_efectivo,63.54166666666667,1.05,auto
0107,Espinho,txt_bruta_natalidade,28.125,4.9,auto
0107,Espinho,txt_desemprego,56.485849056603776,10.07,auto
0107,Espinho,txt_esforco_2023,58.78701178538436,40.24555735,static
0107,Espinho,variacao_txt_esforco_2017_2023,47.55786669551017,5.509167667,static
0107,Espinho,ventos_for,47.814846392915086,65.23,static
0108,Estarreja,a_apoarrend,98.71421639980592,106,auto
0108,Estarreja,agregados_unipessoais,77.26755218216319,19.9,auto
0108,Estarreja,alojamentos_ar_condicionado,1.62897888433659,835,auto
0108,Estarreja,aru_oru,3.125,1,static
0108,Estarreja,beneficiarios_rsi,78.4140636788894,33.32,auto
0108,Estarreja,certificacao_a_c,49.275362318840585,34,static
0108,Estarreja,cheias_inu,80.44046285927584,10.48,static
0108,Estarreja,consumo_energetico,87.7838072498372,1244.9,auto
0108,Estarreja,disparidade_ganho,67.71653543307087,12.5,auto
0108,Estarreja,emicao_co2_transportes,90.60755826338888,88.51,static
0108,Estarreja,ganho_medio_mensal,36.11584327086882,1504.1,auto
0108,Estarreja,incendios,76.47921593596507,25.444,static
0108,Estarreja,ind_env_edif,95.01412084655348,654.1,auto
0108,Estarreja,indice_gini,68.55670103092783,41,auto
0108,Estarreja,inund_galg,59.62724630804816,27.229,static
0108,Estarreja,movi_massa,99.37512488419829,0.344,static
0108,Estarreja,nevoes_pon,100,0,static
0108,Estarreja,onda_de_calor,100,25,static
0108,Estarreja,onda_de_fr,44.38009266656015,66.667,static
0108,Estarreja,per_pop_ensino_sec_cpmpleto,34.8009784300645,37.03,auto
0108,Estarreja,pop_risco_pobreza,70.69606823700583,20.12727273,static
0108,Estarreja,prop_abast_agua,100,100,static
0108,Estarreja,prop_drenagem_agua,8.047210300429185,80,static
0108,Estarreja,prop_edificado_reparacoes_prof_med,53.21496036928056,19.286759608719095,auto
0108,Estarreja,prop_fogos_hab_social,96.42472089183228,0.378787879,static
0108,Estarreja,prop_pedonal,6.226415094339623,10.6,auto
0108,Estarreja,prop_sem_aquecimento,73.7879191792685,26.92465192465193,auto
0108,Estarreja,prop_transporte_colectivo,26.190476190476183,9.6,auto
0108,Estarreja,prop_vagos,57.2139303482587,14.4,auto
0108,Estarreja,proporcao_al,98.89132935885368,1.06,static
0108,Estarreja,r_edi_habfa,92.9,7.1,static
0108,Estarreja,residentes_65_ou_mais_anos,62.71691973969632,24.39,auto
0108,Estarreja,seca_ponde,100,33.333,static
0108,Estarreja,sismo_pord,60.77020202020202,56.683,static
0108,Estarreja,tsunami_po,69.64069438837303,21.056,static
0108,Estarreja,txt_bruta_crescimento_efectivo,69.27083333333334,1.38,auto
0108,Estarreja,txt_bruta_natalidade,49.999999999999986,7,auto
0108,Estarreja,txt_desemprego,79.06839622641509,6.24,auto
0108,Estarreja,txt_esforco_2023,78.55215712674605,27.99676637,static
0108,Estarreja,variacao_txt_esforco_2017_2023,50.61790568084955,4.285973865,static
0108,Estarreja,ventos_for,84.62141423031436,38.465,static
0109,Santa Maria da Feira,a_apoarrend,94.11693352741388,485,auto
0109,Santa Maria da Feira,agregados_unipessoais,86.18595825426945,17.55,auto
0109,Santa Maria da Feira,alojamentos_ar_condicionado,15.15521588402143,7702,auto
0109,Santa Maria da Feira,aru_oru,0,0,static
0109,Santa Maria da Feira,beneficiarios_rsi,91.9345103365022,15.4,auto
0109,Santa Maria da Feira,certificacao_a_c,69.56521739130434,48,static
0109,Santa Maria da Feira,cheias_inu,100,0,static
0109,Santa Maria da Feira,consumo_energetico,86.30345126980681,1279,auto
0109,Santa Maria da Feira,disparidade_ganho,80.5774278215223,7.6,auto
0109,Santa Maria da Feira,emicao_co2_transportes,71.30075412210813,269.77,static
0109,Santa Maria da Feira,ganho_medio_mensal,22.8541475560215,1301.7,auto
0109,Santa Maria da Feira,incendios,61.85646716390759,38.305,static
0109,Santa Maria da Feira,ind_env_edif,95.59987448136398,586.9,auto
0109,Santa Maria da Feira,indice_gini,65.46391752577317,41.6,auto
0109,Santa Maria da Feira,inund_galg,100,0,static
0109,Santa Maria da Feira,movi_massa,93.28440900256123,3.697,static
0109,Santa Maria da Feira,nevoes_pon,100,0,static
0109,Santa Maria da Feira,onda_de_calor,79.29866666666666,40.526,static
0109,Santa Maria da Feira,onda_de_fr,44.38009266656015,66.667,static
