municipality_code,municipality_name,indicator_id,raw_value,source
0110,Ílhavo,pop_risco_pobreza,17.5045977,static
0110,Ílhavo,prop_abast_agua,100,static
0110,Ílhavo,prop_drenagem_agua,90,static
0110,Ílhavo,prop_edificado_reparacoes_prof_med,13.084610259826782,auto
0110,Ílhavo,prop_fogos_hab_social,0.205104831,static
0110,Ílhavo,prop_pedonal,9.5,auto
0110,Ílhavo,prop_sem_aquecimento,25.8987243911867,auto
0110,Ílhavo,prop_transporte_colectivo,5.4,auto
0110,Ílhavo,prop_vagos,9.8,auto
0110,Ílhavo,proporcao_al,7.61,static
0110,Ílhavo,r_edi_habfa,10.4,static
0110,Ílhavo,residentes_65_ou_mais_anos,21.52,auto
0110,Ílhavo,seca_ponde,33.333,static
0110,Ílhavo,sismo_pord,55.677,static
0110,Ílhavo,tsunami_po,33.717,static
0110,Ílhavo,txt_bruta_crescimento_efectivo,2.53,auto
0110,Ílhavo,txt_bruta_natalidade,6.8,auto
0110,Ílhavo,txt_desemprego,6.34,auto
0110,Ílhavo,txt_esforco_2023,37.57242439,static
0110,Ílhavo,variacao_txt_esforco_2017_2023,9.420424388,static
0110,Ílhavo,ventos_for,45.188,static
0111,Mealhada,a_apoarrend,43,auto
0111,Mealhada,agregados_unipessoais,21.77,auto
0111,Mealhada,alojamentos_ar_condicionado,846,auto
0111,Mealhada,aru_oru,3,static
0111,Mealhada,beneficiarios_rsi,7.61,auto
0111,Mealhada,certificacao_a_c,46,static
0111,Mealhada,cheias_inu,0,static
0111,Mealhada,consumo_energetico,1254.9,auto
0111,Mealhada,disparidade_ganho,11.3,auto
0111,Mealhada,emicao_co2_transportes,34.35,static
0111,Mealhada,ganho_medio_mensal,1340.5,auto
0111,Mealhada,incendios,41.972,static
0111,Mealhada,ind_env_edif,735.6,auto
0111,Mealhada,indice_gini,40.8,auto
0111,Mealhada,inund_galg,0,static
0111,Mealhada,movi_massa,5.804,static
0111,Mealhada,nevoes_pon,0.024,static
0111,Mealhada,onda_de_calor,50,static
0111,Mealhada,onda_de_fr,66.667,static
0111,Mealhada,per_pop_ensino_sec_cpmpleto,42.44,auto
0111,Mealhada,pop_risco_pobreza,17.51068229,static
0111,Mealhada,prop_abast_agua,100,static
0111,Mealhada,prop_drenagem_agua,87,static
0111,Mealhada,prop_edificado_reparacoes_prof_med,15.482380127094164,auto
0111,Mealhada,prop_fogos_hab_social,0.3658067,static
0111,Mealhada,prop_pedonal,10.6,auto
0111,Mealhada,prop_sem_aquecimento,17.174623937213866,auto
0111,Mealhada,prop_transporte_colectivo,10.8,auto
0111,Mealhada,prop_vagos,15.1,auto
0111,Mealhada,proporcao_al,2.42,static
0111,Mealhada,r_edi_habfa,25,static
0111,Mealhada,residentes_65_ou_mais_anos,25.99,auto
0111,Mealhada,seca_ponde,38.023,static
0111,Mealhada,sismo_pord,45.993,static
0111,Mealhada,tsunami_po,0,static
0111,Mealhada,txt_bruta_crescimento_efectivo,1.19,auto
0111,Mealhada,txt_bruta_natalidade,5.9,auto
0111,Mealhada,txt_desemprego,4.81,auto
0111,Mealhada,txt_esforco_2023,23.68573824,static
0111,Mealhada,variacao_txt_esforco_2017_2023,2.598524584,static
0111,Mealhada,ventos_for,35.835,static
0112,Murtosa,a_apoarrend,54,auto
0112,Murtosa,agregados_unipessoais,23.45,auto
0112,Murtosa,alojamentos_ar_condicionado,191,auto
0112,Murtosa,aru_oru,2,static
0112,Murtosa,beneficiarios_rsi,9.45,auto
0112,Murtosa,certificacao_a_c,31,static
0112,Murtosa,cheias_inu,19.037,static
0112,Murtosa,consumo_energetico,1490.6,auto
0112,Murtosa,disparidade_ganho,7.7,auto
0112,Murtosa,emicao_co2_transportes,9.06,static
0112,Murtosa,ganho_medio_mensal,1125.2,auto
0112,Murtosa,incendios,18.082,static
0112,Murtosa,ind_env_edif,1107.5,auto
0112,Murtosa,indice_gini,43.4,auto
0112,Murtosa,inund_galg,67.444,static
0112,Murtosa,movi_massa,0,static
0112,Murtosa,nevoes_pon,0,static
0112,Murtosa,onda_de_calor,25,static
0112,Murtosa,onda_de_fr,66.667,static
0112,Murtosa,per_pop_ensino_sec_cpmpleto,32.37,auto
0112,Murtosa,pop_risco_pobreza,27.0765625,static
0112,Murtosa,prop_abast_agua,99,static
0112,Murtosa,prop_drenagem_agua,94,static
0112,Murtosa,prop_edificado_reparacoes_prof_med,8.242533008588643,auto
0112,Murtosa,prop_fogos_hab_social,1.731319969,static
0112,Murtosa,prop_pedonal,11.2,auto
0112,Murtosa,prop_sem_aquecimento,30.335968379446644,auto
0112,Murtosa,prop_transporte_colectivo,9.9,auto
0112,Murtosa,prop_vagos,6.9,auto
0112,Murtosa,proporcao_al,6.24,static
0112,Murtosa,r_edi_habfa,37,static
0112,Murtosa,residentes_65_ou_mais_anos,24.66,auto
0112,Murtosa,seca_ponde,33.333,static
0112,Murtosa,sismo_pord,47.398,static
0112,Murtosa,tsunami_po,55.977,static
0112,Murtosa,txt_bruta_crescimento_efectivo,2.89,auto
0112,Murtosa,txt_bruta_natalidade,7.2,auto
0112,Murtosa,txt_desemprego,5.06,auto
0112,Murtosa,txt_esforco_2023,32.03475994,static
0112,Murtosa,variacao_txt_esforco_2017_2023,3.899928478,static
0112,Murtosa,ventos_for,45.906,static
0113,Oliveira de Azeméis,a_apoarrend,316,auto
0113,Oliveira de Azeméis,agregados_unipessoais,17.9,auto
0113,Oliveira de Azeméis,alojamentos_ar_condicionado,5466,auto
0113,Oliveira de Azeméis,aru_oru,0,static
0113,Oliveira de Azeméis,beneficiarios_rsi,8.8,auto
0113,Oliveira de Azeméis,certificacao_a_c,44,static
0113,Oliveira de Azeméis,cheias_inu,0,static
0113,Oliveira de Azeméis,consumo_energetico,1397.5,auto
0113,Oliveira de Azeméis,disparidade_ganho,12.5,auto
0113,Oliveira de Azeméis,emicao_co2_transportes,85.38,static
0113,Oliveira de Azeméis,ganho_medio_mensal,1368.8,auto
0113,Oliveira de Azeméis,incendios,44.224,static
0113,Oliveira de Azeméis,ind_env_edif,822.3,auto
0113,Oliveira de Azeméis,indice_gini,40.3,auto
0113,Oliveira de Azeméis,inund_galg,0,static
0113,Oliveira de Azeméis,movi_massa,8.448,static
0113,Oliveira de Azeméis,nevoes_pon,0.098,static
0113,Oliveira de Azeméis,onda_de_calor,40.497,static
0113,Oliveira de Azeméis,onda_de_fr,66.667,static
0113,Oliveira de Azeméis,per_pop_ensino_sec_cpmpleto,35.91,auto
0113,Oliveira de Azeméis,pop_risco_pobreza,18.09480813,static
0113,Oliveira de Azeméis,prop_abast_agua,84,static
0113,Oliveira de Azeméis,prop_drenagem_agua,59,static
0113,Oliveira de Azeméis,prop_edificado_reparacoes_prof_med,17.30788056779246,auto
0113,Oliveira de Azeméis,prop_fogos_hab_social,0.168050613,static
0113,Oliveira de Azeméis,prop_pedonal,12.9,auto
0113,Oliveira de Azeméis,prop_sem_aquecimento,23.029645697758497,auto
0113,Oliveira de Azeméis,prop_transporte_colectivo,5.2,auto
0113,Oliveira de Azeméis,prop_vagos,11.5,auto
0113,Oliveira de Azeméis,proporcao_al,0.51,static
0113,Oliveira de Azeméis,r_edi_habfa,15,static
0113,Oliveira de Azeméis,residentes_65_ou_mais_anos,23.07,auto
0113,Oliveira de Azeméis,seca_ponde,33.333,static
